wavs/angelina/angelina_00_delgado_f000037.wav|Y la novela La Calandria que publicara Delgado en mil ochocientos ochenta y nueve,|angelina
wavs/angelina/angelina_00_delgado_f000038.wav|en la Revista Nacional de Letras y Ciencias, es obra de regionalista y costumbrista.|angelina
wavs/angelina/angelina_00_delgado_f000039.wav|Cuando años más tarde, dice a su amigo don Francisco Sosa que en el plan de sus relatos no entra por mucho el enredo,|angelina
wavs/angelina/angelina_00_delgado_f000040.wav|y que para él la novela es historia, adivinamos que ha adoptado una idea de los Goncourt presentida ya en América por don Ricardo Palma.|angelina
wavs/angelina/angelina_00_delgado_f000041.wav|Acercándose a la historia, llegan estos románticos a la vida;|angelina
wavs/angelina/angelina_00_delgado_f000042.wav|pero en su pesquisa de la veracidad y el documento se apartan siempre, con aprensivo ademán, del estercolero de Job en donde Zola prospera y se solaza.|angelina
wavs/angelina/angelina_00_delgado_f000043.wav|Y porque vienen con Lamartine de un país de azahares y de lunas de miel,|angelina
wavs/angelina/angelina_00_delgado_f000044.wav|queda en sus personajes una bondad contagiosa, en su estilo una recóndita y efusiva dulzura que se infiltra en el alma como una bruma de noviembre.|angelina
wavs/angelina/angelina_00_delgado_f000045.wav|Nada puede dar mejor idea del operado cambio que el cuento Amor de niño publicado en un tomo de relatos breves en donde está en crisálida la novela Angelina.|angelina
wavs/angelina/angelina_00_delgado_f000046.wav|Es la encantadora y juvenil locura de un chiquillo que se enamora hasta enfermar...|angelina
wavs/angelina/angelina_00_delgado_f000047.wav|de un cuadro, del lienzo en donde vive una de las más suaves heroínas de Shakespeare.|angelina
wavs/angelina/angelina_00_delgado_f000048.wav|Cordelia es el primer amor de este adolescente que delira.|angelina
wavs/angelina/angelina_00_delgado_f000049.wav|El episodio recuerda, hasta en el tono, un relato de Heineaquella estatua feminizada por el musgo que el futuro poeta de los lieder iba a besar,|angelina
wavs/angelina/angelina_00_delgado_f000050.wav|con una oscura congoja de Werther bisoño, en un rincón del parque familiar.|angelina
wavs/angelina/angelina_00_delgado_f000051.wav|Todos los románticos-se llamen Heine o Delgado-irán después a más carnales musas, pero ya llevan en la frente el signo de ceniza.|angelina
wavs/angelina/angelina_00_delgado_f000052.wav|Y ante las abnegaciones y los rendimientos de los acendrados cariños,|angelina
wavs/angelina/angelina_00_delgado_f000053.wav|no podrán ser en su pristina simplicidad, el joven y el amante.|angelina
wavs/angelina/angelina_00_delgado_f000054.wav|Una intrusa jamás olvidada, la obsesionante compañera de un pacto adolescente,|angelina
wavs/angelina/angelina_00_delgado_f000055.wav|acude siempre a citas que no fueron para ellaCordelia impalpable y silenciosa, estatua derribada en el jardín que heló y eternizó con labios de mármol perfecto, el primer beso.|angelina
wavs/angelina/angelina_00_delgado_f000056.wav|Es casi la tragedia de este libro.|angelina
wavs/angelina/angelina_00_delgado_f000057.wav|María muere, Angelina se retira para olvidar, a un convento, para olvidar un amor que ya adivina amenguado en el perfecto amante de su fantasía.|angelina
wavs/angelina/angelina_00_delgado_f000058.wav|Porque ellas también, a su manera, son resignadas víctimas de la educación sentimental y casi mística.|angelina
wavs/angelina/angelina_00_delgado_f000059.wav|Sus lecturas favoritas, la sarracena ardentía de su sangre española,|angelina
wavs/angelina/angelina_00_delgado_f000060.wav|no les dejan entrever otra ventura que un amor de exceso como dijo el poeta, en donde amor y beso fueran síntesis de la eternidad.|angelina
wavs/angelina/angelina_00_delgado_f000061.wav|Pero cuando la vida va a enseñarles la dolorosa experiencia de su fragilidad,|angelina
wavs/angelina/angelina_00_delgado_f000062.wav|ellas no quieren aventurarse por la senda en que la señora de Bovary camina, velada y suspirando, hacia el amor que engaña.|angelina
wavs/angelina/angelina_00_delgado_f000063.wav|Éstas hijas de María expiarán su candor en la celda horrenda y nuestros conventos son asilos de novias, desamparadas.|angelina
wavs/angelina/angelina_00_delgado_f000064.wav|Ningún epílogo, podía ser, pues, más americano que el de Angelina.|angelina
wavs/angelina/angelina_00_delgado_f000065.wav|Americano, aún cuando fuera antaño europeo también.|angelina
wavs/angelina/angelina_00_delgado_f000066.wav|Traducida en la actualidad, haría sonreír.|angelina
wavs/angelina/angelina_00_delgado_f000067.wav|Recordaría esos grabados encantadores en donde Lamartine, de cara al empíreo, increpa al cielo por su ventura perdida;|angelina
wavs/angelina/angelina_00_delgado_f000068.wav|aquellas imágenes de Elvira, de pie en la barca, bajo la luna que entumece los corazones y los lagos...|angelina
wavs/angelina/angelina_00_delgado_f000069.wav|Pero estamos seguros de que seduce y seducirá esta obra a cuantos nacimos en países románticos.|angelina
wavs/angelina/angelina_00_delgado_f000070.wav|En esos países donde hay siempre margaritas que deshojar, versos ingenuos en los abanicos,|angelina
wavs/angelina/angelina_00_delgado_f000071.wav|novias que juran, desde una reja nocturna, el amor vitalicio de Angelina.|angelina
wavs/angelina/angelina_00_delgado_f000072.wav|VENTURA GARCÍA CALDERÓN.|angelina
wavs/angelina/angelina_00_delgado_f000073.wav|PRÓLOGO DE LA PRIMERA EDICIÓN.|angelina
wavs/angelina/angelina_00_delgado_f000074.wav|Allá te va esa novela, lector amigo;|angelina
wavs/angelina/angelina_00_delgado_f000075.wav|allá te van esas páginas desaliñadas o incoloras, escritas de prisa,|angelina
wavs/angelina/angelina_00_delgado_f000076.wav|sin que ni primores de lenguaje ni gramaticales escrúpulos hayan detenido la pluma del autor.|angelina
wavs/angelina/angelina_00_delgado_f000077.wav|Son la historia de un muchacho pobre;|angelina
wavs/angelina/angelina_00_delgado_f000078.wav|pobre muchacho tímido y crédulo, como todos los que allá por el sesenta y siete se atusaban el naciente bigote, creyéndose unos hombres hechos y derechos;|angelina
wavs/angelina/angelina_00_delgado_f000079.wav|historia sencilla, vulgar, más vivida que imaginada, que acaso resulte interesante y simpática para cuantos están a punto de cumplir los cuarenta.|angelina
wavs/angelina/angelina_00_delgado_f000080.wav|Como el Rodolfo de mi novela, gran lector de libros románticos, eran todos mis compañeros de mocedad,|angelina
wavs/angelina/angelina_00_delgado_f000081.wav|-te lo aseguro a fe de caballero,-y ni más ni menos que como Villaverde algunas ciudades de cuyo nombre no quiero acordarme.|angelina
wavs/angelina/angelina_00_delgado_f000082.wav|Ruégote por tu vida, amigo lector, que no te metas en honduras, que no te empeñes en averiguar dónde está Villaverde, cuna de mi protagonista.|angelina
wavs/angelina/angelina_00_delgado_f000083.wav|Mira que perderías el tiempo y correrías peligro de mentir.|angelina
wavs/angelina/angelina_00_delgado_f000084.wav|Ya sabes que los noveladores inventan ciudades que no existen, y de las cuales no te daría noticia ni el mismísimo García Cubas...|angelina
wavs/angelina/angelina_00_delgado_f000085.wav|Tampoco busques en los capitulejos que vas a leer hondas trascendencias y problemas al uso.|angelina
wavs/angelina/angelina_00_delgado_f000086.wav|No entiendo de tamañas sabidurías, y aunque de ellas supiera me guardaría de ponerlas en novela;|angelina
wavs/angelina/angelina_00_delgado_f000087.wav|que a la fin y a la postre las obras de este género,-poesía, pura poesía,-no son más que libros de grata,|angelina
wavs/angelina/angelina_00_delgado_f000088.wav|apacible diversión para entretener desocupados y matar las horas, libritos efímeros que suelen parar,|angelina
wavs/angelina/angelina_00_delgado_f000089.wav|olvidados y comidos de polilla, en un rincón de las bibliotecas.|angelina
wavs/angelina/angelina_00_delgado_f000090.wav|Además: una novela es una obra artística;|angelina
wavs/angelina/angelina_00_delgado_f000091.wav|el objeto principal del Arte es la belleza, y... ¡con eso le basta!|angelina
wavs/angelina/angelina_00_delgado_f000092.wav|Mas si por acaso fueses de esos críticos zahoríes que adivinan o presumen de adivinar las intenciones y propósitos de un autor,|angelina
wavs/angelina/angelina_00_delgado_f000093.wav|para que el mejor día no salgas diciendo que quise decir esto o aquello,|angelina
wavs/angelina/angelina_00_delgado_f000094.wav|declaróte que tengo en aborrecimiento las novelas tendenciosas, y que con esta novelita,|angelina
wavs/angelina/angelina_00_delgado_f000095.wav|si tal nombro merecen estas páginas, sólo aspiro a divertir tus fastidios y alegrar tus murrias.|angelina
wavs/angelina/angelina_00_delgado_f000096.wav|Y no me pidas otra cosa, y queda con Dios.|angelina
wavs/angelina/angelina_00_delgado_f000097.wav|Orizaba, a treinta de Julio de mil ocho cientos noventa y tres.|angelina
wavs/angelina/angelina_01_delgado_f000001.wav|CAPITULO UNO.|angelina
wavs/angelina/angelina_01_delgado_f000002.wav|La diligencia iba que volaba.|angelina
wavs/angelina/angelina_01_delgado_f000003.wav|Sin embargo, me parecía lenta y pesada como una tortuga.|angelina
wavs/angelina/angelina_01_delgado_f000004.wav|Ya no me causaba repugnancia el hedor de los cueros engrasados, ni me ahogaba el polvo,|angelina
wavs/angelina/angelina_01_delgado_f000005.wav|ni me arrancaban una sola queja los tumbos del incómodo y ruidoso vehículo.|angelina
wavs/angelina/angelina_01_delgado_f000006.wav|Hubiera yo querido duplicar el tiro, emborrachar a los cocheros y hostigar a las bestias, a fin de recorrer en pocos minutos las tres leguas que faltaban para llegar a Villaverde.|angelina
wavs/angelina/angelina_01_delgado_f000007.wav|Aniquilado por la impaciencia, me arrinconé en el asiento, delante de la anciana y junto al ganadero;|angelina
wavs/angelina/angelina_01_delgado_f000008.wav|recogí la indomable cortina y me puse a contemplar el paisaje, aquellos campos fértiles y ricos, aquellas montañas cubiertas de abetos, vistos diez años antes,|angelina
wavs/angelina/angelina_01_delgado_f000009.wav|a través de las lágrimas, una fría mañana del mes de Enero a los fulgores purpúreos del sol naciente.|angelina
wavs/angelina/angelina_01_delgado_f000010.wav|Nada había variadolas arboledas, más copadas, conservaban la misma disposición, el mismo aspecto;|angelina
wavs/angelina/angelina_01_delgado_f000011.wav|el caserío de la hacienda próxima volvía ante mis ojos igual, idéntico, como una estampa admirada en la niñez,|angelina
wavs/angelina/angelina_01_delgado_f000012.wav|y que el mejor día, cuando menos lo esperamos, viene a recordarnos épocas dichosas.|angelina
wavs/angelina/angelina_01_delgado_f000013.wav|Blancas las paredes del lado del Poniente;|angelina
wavs/angelina/angelina_01_delgado_f000014.wav|las orientales, pardas, ennegrecidas por los vientos salobres de la Costa.|angelina
wavs/angelina/angelina_01_delgado_f000015.wav|Las enredaderas, que trepaban por la torrecilla hasta prender sus tallos en la cruz de hierro, hacían gala de sus festones floridos,|angelina
wavs/angelina/angelina_01_delgado_f000016.wav|y en las cornisas, en los tejados, en los árboles, friolentas palomas, pichones tornasolados, esperaban la noche para recogerse al amoroso nido.|angelina
wavs/angelina/angelina_01_delgado_f000017.wav|El triste Octubre prodigaba en laderas y rastrojos amarillas flores, y al soplo del viento que pasaba susurrando, los fresnos se estremecían y dejaban caer las muertas hojas.|angelina
wavs/angelina/angelina_01_delgado_f000018.wav|En el ancho camino el rechinar lejano de una carreta vacía, y orilladas a un vallado de piedras, paso a paso,|angelina
wavs/angelina/angelina_01_delgado_f000019.wav|vuelto el arado doblegadas al yugo y seguidas de los gañanes, media docena de yuntas que volvían de los barbechos.|angelina
wavs/angelina/angelina_01_delgado_f000020.wav|En el real solitario, junto al estanque de aguas turbias, una parvada de ocas;|angelina
wavs/angelina/angelina_01_delgado_f000021.wav|los techos pajizos envueltos en la gasa del humo vespertino;|angelina
wavs/angelina/angelina_01_delgado_f000022.wav|detrás, la casa de la hacienda, vetusta en parte, con aires de arruinada fortaleza, en parte sonriente y alegre,|angelina
wavs/angelina/angelina_01_delgado_f000023.wav|restaurada, rejuvenecida al gusto europeo, dejando adivinar en las vidrieras luminosas y en las verdes persianas un interior elegante y rico.|angelina
wavs/angelina/angelina_01_delgado_f000024.wav|Fondo de aquel hermoso cuadro, graciosa cordillera, valles conocidos y amados,|angelina
wavs/angelina/angelina_01_delgado_f000025.wav|un cielo límpido y puro, por el cual ascendía la creciente luna semivelada en un celaje.|angelina
wavs/angelina/angelina_01_delgado_f000026.wav|-¿De quién es esta hacienda? -pregunté.|angelina
wavs/angelina/angelina_01_delgado_f000027.wav|Hícelo, acaso con el pensamiento, porque nadie me respondió.|angelina
wavs/angelina/angelina_01_delgado_f000028.wav|La anciana dormitaba; el ganadero doblaba cuidadosamente, por la milésima vez, su valioso zarapo multicolor.|angelina
wavs/angelina/angelina_01_delgado_f000029.wav|-¿Cómo se llama esta finca?|angelina
wavs/angelina/angelina_01_delgado_f000030.wav|¿De quién es? -repetí.|angelina
wavs/angelina/angelina_01_delgado_f000031.wav|-Santa Clara... Es de un tal Fernández...|angelina
wavs/angelina/angelina_01_delgado_f000032.wav|-murmuró el campesino, exclamando en seguida, sin dejar el jorongo-¡Buena boyada!|angelina
wavs/angelina/angelina_01_delgado_f000033.wav|¡Hartos pesos! Alzan aquí unas cosechas, amigo, unas cosechas... que... ¡vaya!|angelina
wavs/angelina/angelina_01_delgado_f000034.wav|Seguí entregado a la contemplación del paisaje.|angelina
wavs/angelina/angelina_01_delgado_f000035.wav|Para mí se hacía transparente, como para dejarme ver entre sombras una casa humilde y modesta,|angelina
wavs/angelina/angelina_01_delgado_f000036.wav|la casa paterna, donde me aguardaban mis tías, dos hermanas de mi madre, dos ancianas amables y cariñosas.|angelina
wavs/angelina/angelina_01_delgado_f000037.wav|Unico amparo del niño desdichado que no tuvo la buena suerte de conocer a sus padres,|angelina
wavs/angelina/angelina_01_delgado_f000038.wav|ellas le recogieron, le criaron, y a costa de no pocos sacrificios le proporcionaban educación.|angelina
wavs/angelina/angelina_01_delgado_f000039.wav|El que salió chiquillo volvía hecho un mancebo;|angelina
wavs/angelina/angelina_01_delgado_f000040.wav|venía crecido y guapo;|angelina
wavs/angelina/angelina_01_delgado_f000041.wav|negro bozo le sombreaba los labios;|angelina
wavs/angelina/angelina_01_delgado_f000042.wav|no había malogrado tantos afanes, y en él cifraban las buenas señoras toda su dicha.|angelina
wavs/angelina/angelina_01_delgado_f000043.wav|Ya estarían disponiéndose para ir a recibirle;|angelina
wavs/angelina/angelina_01_delgado_f000044.wav|ya le tendrían lista la alcoba y la merienda.|angelina
wavs/angelina/angelina_01_delgado_f000045.wav|¡Ah! sí, todo quedaría dispuesto y bien arreglado.|angelina
wavs/angelina/angelina_01_delgado_f000046.wav|La recamarita, aquella que daba al patio, muy aseada y cuca, con su cama albeando, con su aguamanil provisto de todo.|angelina
wavs/angelina/angelina_01_delgado_f000047.wav|Y allí estaría, sin duda, el retrato del abuelo, muy estirado, de gran uniforme, el pecho cuajado de cruces...|angelina
wavs/angelina/angelina_01_delgado_f000048.wav|¡El abuelito! Un general del antiguo ejército, honor y gloria de la familia;|angelina
wavs/angelina/angelina_01_delgado_f000049.wav|santanista feroz que peleó en Tampico y en Veracruz, que se batió como un héroe en Churubusco;|angelina
wavs/angelina/angelina_01_delgado_f000050.wav|y que siguió a SAS a las Antillas, de donde volvió desengañado, viejo, enfermo, y... pobre.|angelina
wavs/angelina/angelina_01_delgado_f000051.wav|Habrían colocado también, a la cabecera, el cuadrito de San Luis Gonzaga, que no quise llevarme, a pesar de las súplicas de mi tía Carmen.|angelina
wavs/angelina/angelina_01_delgado_f000052.wav|Ella me le regaló el día que hice mi primera comunión.|angelina
wavs/angelina/angelina_01_delgado_f000053.wav|Piadoso obsequio, dulce recuerdo de aquel Viernes de Dolores venturoso y feliz en que mi alma tenía la pureza de las azucenas;|angelina
wavs/angelina/angelina_01_delgado_f000054.wav|en que los cielos y la tierra me sonreían, cuando en el templo alfombrado de amapolas, entre el humo de los incensarios,|angelina
wavs/angelina/angelina_01_delgado_f000055.wav|a los acordes solemnes del órgano, delante de un altar, resplandeciente, me acerqué trémulo, anonadado, a recibir el Pan Eucarístico.|angelina
wavs/angelina/angelina_01_delgado_f000056.wav|Me parece que veo al sacerdote, venerable anciano de aspecto dulcísimo como San Vicente de Paul, que,|angelina
wavs/angelina/angelina_01_delgado_f000057.wav|seguido de los acólitos que vestían mantos nuevos y sobrepellices limpias, descendía, trayendo en una mano áureo copón, y en la otra la Forma Inmaculada.|angelina
wavs/angelina/angelina_01_delgado_f000058.wav|De un lado las niñas, cubiertas con velos vaporosos, ceñida la sién de rosas blancas;|angelina
wavs/angelina/angelina_01_delgado_f000059.wav|del opuesto nosotros, los varoncitos, de gala, ornado el brazo con un moño de moaré flecado de oro.|angelina
wavs/angelina/angelina_01_delgado_f000060.wav|Y luego, la salida del Templo, después de dar gracias.|angelina
wavs/angelina/angelina_01_delgado_f000061.wav|¡Ah! ¡Qué alegremente que repicaban las campanas! ¡Cómo olían los aires a primavera! Venían las brisas cargadas de azahar,|angelina
wavs/angelina/angelina_01_delgado_f000062.wav|y esparcían por la ciudad no sólo el aroma de los naranjales, sino los mil olores de los huertos y de los bosques cercanos;|angelina
wavs/angelina/angelina_01_delgado_f000063.wav|los aromas embriagantes de las amapolas, de los acónitos y de los jinicuiles florecidos,|angelina
wavs/angelina/angelina_01_delgado_f000064.wav|como si la naturaleza despilfarrara todos sus perfumes en obsequio de los niños que volvían a sus hogares.|angelina
wavs/angelina/angelina_01_delgado_f000065.wav|Y allí, ¡qué fiesta tan hermosa! ¡Qué desayuno aquel! ¡El comedor que parecía un jardín! Sobre blanco mantel las garrafas llenas de leche fresca;|angelina
wavs/angelina/angelina_01_delgado_f000066.wav|en fuentes que sólo salían cuando repicaban recio, pasteles, tortas, hojaldres,|angelina
wavs/angelina/angelina_01_delgado_f000067.wav|las bizcotelas del convento de las Teresitas, suaves, esponjadas, porosas, llovidas de azúcar como nieve;|angelina
wavs/angelina/angelina_01_delgado_f000068.wav|vasos y copas que de limpios parecían diamantes.|angelina
wavs/angelina/angelina_01_delgado_f000069.wav|En grandes jarrones de porcelana española,-los viejos jarrones de la familia,-frescos ramilletes de rosas, lirios y azucenas;|angelina
wavs/angelina/angelina_01_delgado_f000070.wav|y por todas partes, regados aquí y allá, pétalos rosados, amarillos, blancos, purpúreos;|angelina
wavs/angelina/angelina_01_delgado_f000071.wav|y apiladas en torno de mi taza, las místicas y caducas balsaminas,-los chinos de castor,-que de ordinario engalanaban la humilde lamparilla de la Dolorosa,|angelina
wavs/angelina/angelina_01_delgado_f000072.wav|lucían ahora en aquel banquete religioso su nívea veste manchada de carmín.|angelina
wavs/angelina/angelina_01_delgado_f000073.wav|En la vasera, convertida en altar, entre dos candelabros con las velas encendidas, el cuadrito de San Luis Gonzaga,|angelina
wavs/angelina/angelina_01_delgado_f000074.wav|el santo angelical, ofreciendo de rodillas, ante la Reina de los Cielos, lisada corona, la vida y el alma.|angelina
wavs/angelina/angelina_01_delgado_f000075.wav|Enfrente el retrato del abuelito, el abuelo que muy grave y seriote parecía desarrugar el adusto ceño para sonreir a su nieto.|angelina
wavs/angelina/angelina_01_delgado_f000076.wav|Al concluir el alegre desayuno, cuando me levantaba yo ahito de pasteles, mi tía Pepa, entre afable y severa,|angelina
wavs/angelina/angelina_01_delgado_f000077.wav|me detuvo diciendo-Te falta una cosa, Rodolfo... -¿Qué cosa, tía? -¡Dar gracias, Rorró!...|angelina
wavs/angelina/angelina_01_delgado_f000078.wav|Me hicieron rezar el Padre nuestro, el Ave María, la oración de San Luisito, y un requiem, y otro, y otro más, por el abuelito, por la abuelita y por mis padres.|angelina
wavs/angelina/angelina_01_delgado_f000079.wav|¡Cómo me entristecieron las fúnebres preces! ¡Pasó por mi alma no sé qué, algo como una sombra de fugitivo dolor!|angelina
wavs/angelina/angelina_01_delgado_f000080.wav|El carruaje iba a todo correr por el ancho camino.|angelina
wavs/angelina/angelina_01_delgado_f000081.wav|La noche venía, y el caserío se perdía en las tinieblas.|angelina
wavs/angelina/angelina_01_delgado_f000082.wav|Al fin de la dehesa, al otro lado del riachuelo, detrás de una hilera de sauces babilónicos, blanqueaba el templo, cuyas campanas convocaban a la oración.|angelina
wavs/angelina/angelina_01_delgado_f000083.wav|En las vertientes, en los repliegues de las montañas, en las espesuras del valle, fulguraban las hogueras.|angelina
wavs/angelina/angelina_01_delgado_f000084.wav|La noche obscurecía los matorrales cercanos;|angelina
wavs/angelina/angelina_01_delgado_f000085.wav|llegaban hasta nosotros el mugir de las reses y el tomear de los vaqueros;|angelina
wavs/angelina/angelina_01_delgado_f000086.wav|un ejército alado cruzaba los espacios raudo y vibrante, y en el cielo sin nubes brillaba la triste luna con apacible claridad.|angelina
wavs/angelina/angelina_01_delgado_f000087.wav|Desde lo alto de la cuesta descubrimos la ciudad.|angelina
wavs/angelina/angelina_01_delgado_f000088.wav|Silenciosa y lánguida, se me antojó rendida de cansancio.|angelina
wavs/angelina/angelina_01_delgado_f000089.wav|A la pálida luz del astro nocturno columbré los principales edificiosel convento de los franciscanos, pesado y sombrío;|angelina
wavs/angelina/angelina_01_delgado_f000090.wav|la iglesia del Cristo con su arrogante cúpula;|angelina
wavs/angelina/angelina_01_delgado_f000091.wav|la Parroquia, la Casa Municipal, y a la derecha, en el montecillo, en una loma, siempre tapizada de mullido césped,|angelina
wavs/angelina/angelina_01_delgado_f000092.wav|la capilla de San Antonio, donde las muchachas solteras y sin galán iban a rezar y a decir aquello de.|angelina
wavs/angelina/angelina_01_delgado_f000093.wav|Bendito San Antonio, tres cosas te pido: salvación, y dinero, y un buen marido;|angelina
wavs/angelina/angelina_01_delgado_f000094.wav|y donde los chicos de la Escuela del Cura y los de la Escuela Nacional reñían tremendas batallas.|angelina
wavs/angelina/angelina_01_delgado_f000095.wav|Allí, en la sabanita, a espaldas del santuario, eran las carreras de caballos el día de San Juan.|angelina
wavs/angelina/angelina_01_delgado_f000096.wav|Poco tiempo, pocas horas, y de mañanita iría yo con algunos amigos de la infancia a recorrer aquellos sitios.|angelina
wavs/angelina/angelina_01_delgado_f000097.wav|Subiríamos al campanario para mirar desde allí el magnífico panorama de Villaverde,|angelina
wavs/angelina/angelina_01_delgado_f000098.wav|tan hermoso, tan bello para mí, que otros, tal vez mejores, no me le hicieran olvidar.|angelina
wavs/angelina/angelina_01_delgado_f000099.wav|La diligencia se detuvo en la garita.|angelina
wavs/angelina/angelina_01_delgado_f000100.wav|Los guardas salieron a cobrar no sé qué gabela de seguridad pública, con lo cual no había contado el pobre estudiante escaso de dineros.|angelina
wavs/angelina/angelina_01_delgado_f000101.wav|¿Qué hacer? ¿Le detendrían si no pagaba?|angelina
wavs/angelina/angelina_01_delgado_f000102.wav|Lleno de angustia registré mis bolsillos...|angelina
wavs/angelina/angelina_01_delgado_f000103.wav|¡Nada! El ganadero comprendió lo que me pasaba, y desprendido, francote como era, veracruzano al fin,|angelina
wavs/angelina/angelina_01_delgado_f000104.wav|pagó por la anciana y por mí, antes de que dijésemos una palabra.|angelina
wavs/angelina/angelina_01_delgado_f000105.wav|Diciendo pestes del recaudador, que le oía sereno e inmutable, y echando ternos contra el Gobierno,|angelina
wavs/angelina/angelina_01_delgado_f000106.wav|que cobraba semejantes impuestos sin mantener en los caminos ni un soldado, volvió a su asiento y a su zarape multicolor.|angelina
wavs/angelina/angelina_01_delgado_f000107.wav|Allí el vehículo comenzó a dar tumbos y más tumbos.|angelina
wavs/angelina/angelina_01_delgado_f000108.wav|Las calles de Villaverde estaban peores que la carretera.|angelina
wavs/angelina/angelina_01_delgado_f000109.wav|Fuí reconociendo las casas y sitios de aquel barrio perdidos en mi memoria.|angelina
wavs/angelina/angelina_01_delgado_f000110.wav|Tenduchas solitarias, alumbradas por un farolillo;|angelina
